-0.034241,-0.547821
-0.033539,-0.536591
-0.031891,-0.510223
-0.028625,-0.457977
-0.027130,-0.434052
-0.025085,-0.401337
-0.021912,-0.350555
-0.019806,-0.316864
-0.017792,-0.284637
-0.016479,-0.263641
-0.015930,-0.254852
-0.018494,-0.295868
-0.021362,-0.341766
-0.024567,-0.393036
-0.029327,-0.469208
-0.034027,-0.544403
-0.037323,-0.597137
-0.040009,-0.640106
-0.046814,-0.608734
-0.053772,-0.675262
-0.058655,-0.718262
-0.064789,-0.767944
-0.070587,-0.810486
-0.076477,-0.849274
-0.084381,-0.894379
-0.094147,-0.939026
-0.101227,-0.963776
-0.107513,-0.980377
-0.116730,-0.995575
-0.124023,-0.999908
-0.132233,-0.996613
-0.141327,-0.982880
-0.149567,-0.961334
-0.155884,-0.938904
-0.160187,-0.920715
-0.163818,-0.903503
-0.165375,-0.895630
-0.166565,-0.889374
-0.166321,-0.890686
-0.166748,-0.888397
-0.166077,-0.891968
-0.163849,-0.903381
-0.160400,-0.919739
-0.156097,-0.938080
-0.152618,-0.951141
-0.149933,-0.960175
-0.144531,-0.975555
-0.138336,-0.988586
-0.131226,-0.997467
-0.121796,-0.999298
-0.116791,-0.995636
-0.110840,-0.987122
-0.102020,-0.966156
-0.094086,-0.938782
-0.085388,-0.899536
-0.077271,-0.854156
-0.067810,-0.790649
-0.059265,-0.723419
-0.051697,-0.656067
-0.043762,-0.577606
-0.036743,-0.587860
-0.031494,-0.503876
-0.027283,-0.436493
-0.020569,-0.329071
-0.016998,-0.271942
-0.012726,-0.203583
-0.006683,-0.106903
-0.002533,-0.040497
0.001587,0.025360
0.006866,0.109833
0.010132,0.162079
0.012726,0.203583
0.017090,0.273407
0.019989,0.319794
0.024017,0.384247
0.025208,0.403290
0.026001,0.415985
0.025543,0.408661
0.024048,0.384735
0.028137,0.450165
0.029083,0.465302
0.029022,0.464325
0.032654,0.522430
0.031158,0.498505
0.029816,0.477020
0.030823,0.493134
0.031677,0.506805
0.028625,0.457977
0.023987,0.383759
0.024231,0.387665
0.020966,0.335419
0.020691,0.331024
0.022522,0.360321
0.022583,0.361298
0.023254,0.372040
0.023529,0.376434
0.023438,0.374969
0.021729,0.347626
0.020081,0.321259
0.019379,0.310028
0.020355,0.325653
0.019104,0.305634
0.016754,0.268036
0.018982,0.303680
0.020630,0.330048
0.018036,0.288544
0.016113,0.257782
0.016174,0.258759
0.018585,0.297333
0.020081,0.321259
0.021515,0.344208
0.022736,0.363739
0.023712,0.379364
0.023254,0.372040
0.024658,0.394501
0.029694,0.475067
0.030273,0.484344
0.027985,0.447723
0.027008,0.432098
0.028595,0.457489
0.026825,0.429169
0.025574,0.409149
0.026062,0.416962
0.024414,0.390594
0.022339,0.357391
0.018188,0.290985
0.014740,0.235809
0.013824,0.221161
0.011383,0.182098
0.005554,0.088837
0.002686,0.042938
-0.000641,-0.010223
-0.003632,-0.058075
-0.005951,-0.095184
-0.009003,-0.144012
-0.011749,-0.187958
-0.015442,-0.247040
-0.018036,-0.288544
-0.022522,-0.360321
-0.023865,-0.381805
-0.024475,-0.391571
-0.023987,-0.383759
-0.024200,-0.387177
-0.026001,-0.415985
-0.026703,-0.427216
-0.030396,-0.486298
-0.031891,-0.510223
-0.031494,-0.503876
-0.031738,-0.507782
-0.032318,-0.517059
-0.033386,-0.534149
-0.032745,-0.523895
-0.033173,-0.530731
-0.032227,-0.515594
-0.028595,-0.457489
-0.026581,-0.425262
-0.026459,-0.423309
-0.026642,-0.426239
-0.027466,-0.439423
-0.026611,-0.425751
-0.023651,-0.378387
-0.021973,-0.351532
-0.020569,-0.329071
-0.015778,-0.252411
-0.012909,-0.206512
-0.009521,-0.152313
-0.005341,-0.085419
-0.002350,-0.037567
-0.000763,-0.012177
0.002167,0.034637
0.005585,0.089325
0.007538,0.120575
0.011566,0.185028
0.014221,0.227509
0.016724,0.267548
0.017670,0.282684
0.022186,0.354950
0.024902,0.398407
0.025940,0.415009
0.028809,0.460907
0.030457,0.487274
0.032898,0.526337
0.035278,0.564423
0.038574,0.617157
0.038818,0.621063
0.036987,0.591766
0.038086,0.609344
0.038055,0.608856
0.036621,0.585907
0.033142,0.530243
0.029510,0.472137
0.030670,0.490692
0.031372,0.501923
0.028229,0.451630
0.026062,0.416962
0.024719,0.395477
0.022125,0.353973
0.019073,0.305145
0.016571,0.265106
0.015808,0.252899
0.016327,0.261200
0.017059,0.272919
0.016479,0.263641
0.013489,0.215790
0.012451,0.199188
0.009216,0.147430
0.007935,0.126923
0.005646,0.090302
-0.000458,-0.007294
0.001343,0.021454
-0.000061,-0.000946
-0.001038,-0.016571
-0.001068,-0.017059
-0.002869,-0.045868
-0.001068,-0.017059
-0.001221,-0.019501
-0.000824,-0.013153
-0.000275,-0.004364
0.001129,0.018036
-0.000183,-0.002899
-0.002472,-0.039520
-0.000519,-0.008270
0.000793,0.012665
0.002258,0.036102
0.004303,0.068817
0.006989,0.111786
0.009644,0.154266
0.011475,0.183563
0.014313,0.228973
0.018707,0.299286
0.021393,0.342255
0.022705,0.363251
0.024872,0.397919
0.026337,0.421356
0.028900,0.462372
0.031555,0.504852
0.035461,0.567352
0.039215,0.627411
0.042542,0.564819
0.047760,0.618134
0.052979,0.667999
0.058411,0.716187
0.060791,0.736115
0.061035,0.738098
0.063843,0.760590
0.064789,0.767944
0.064606,0.766510
0.064789,0.767944
0.064056,0.762268
0.065491,0.773315
0.065857,0.776093
0.064148,0.762970
0.061340,0.740601
0.060730,0.735596
0.059845,0.728271
0.055511,0.690918
0.052856,0.666870
0.047943,0.619934
0.041687,0.555725
0.037567,0.601044
0.033691,0.539032
0.029938,0.478973
0.025879,0.414032
0.022430,0.358856
0.016998,0.271942
0.009857,0.157684
0.003174,0.050751
-0.004272,-0.068329
-0.011261,-0.180145
-0.014557,-0.232880
-0.018982,-0.303680
-0.023743,-0.379852
-0.024048,-0.384735
-0.027069,-0.433075
-0.032043,-0.512665
-0.035828,-0.573212
-0.041901,-0.558014
-0.045410,-0.594543
-0.049377,-0.633972
